tag,release_datetime
v1.0.3393,2026-02-11T16:57:37
v1.1.0,2026-02-19T08:54:40
v1.2.0,2026-02-26T13:52:38
v1.2.1,2026-03-06T12:53:43
v1.2.2,2026-03-12T13:57:09
v1.2.3,2026-03-26T11:42:23
